ssn,name,birthDate,address,sex,contacInformation, insuranceProviders,emergencyContactDetails
31304223156840,Moreen Awad Ismael,2013-04-22,12 Galaa Street,F,01378775421,Egyptian Saudi Insurance House (ESIH)
2199110094614494,Ramy Mahmoud Ammar,1991-10-09,30 El Obour City Street,M,01328462672,Wethaq Takaful Insurance
30605213769662,Hanaa Emad Hisham,2006-05-21,59 El Gish Square,F,01364722370,Egyptian Saudi Insurance House (ESIH)
2199207037515188,Ramadan Mahmoud Walid,1992-07-03,107 Abou Bakr El Seddik Street,M,01384232994,Delta Insurance Company
30810168689748,Heba Yehia Omar,2008-10-16,84 Naguib El Rihani Street,F,01377745822,Wethaq Takaful Insurance
2199201098497693,Somaya Beshoy Tamer,1992-01-09,53 Galaa Street,F,01334838604,Arab Misr Insurance Group (AMIG)
30807227997958,Ghadeer Emad Tamer,2008-07-22,107 El Hegaz Street,F,01332173000,Arab Misr Insurance Group (AMIG)
2197102193482177,Yehia Farouk Loai,1971-02-19,108 El Haram Street,M,01354539078,Misr Insurance Company (MIC)
30209115698693,Aser Ramy Emad,2002-09-11,70 Safar Al Hawali Street,M,01347527010,Delta Insurance Company
30009297384075,Eman Abdulaziz Abdulaziz,2000-09-29,8 Nabi Daniel Street,F,01339680477,Arab Misr Insurance Group (AMIG)
31504122966499,Salem Amir Loai,2015-04-12,89 Qena Street,M,01381867837,Allianz Egypt
31205063459693,Nada Sameh Ezzat,2012-05-06,57 El Sudan Street,F,01398270660,Allianz Egypt
2195209161175857,Taha Usama Rafat,1952-09-16,5 El Agouza Street,M,01383044204,Egyptian Saudi Insurance House (ESIH)
30703308288312,Rawia Hany Kariem,2007-03-30,81 El Malek El Saleh Street,F,01391192766,Delta Insurance Company
31510169004762,Farouk Beshoy Seif,2015-10-16,103 Ahmed Zaki Street,M,01328531670,Suez Canal Insurance Company (SCIC)
2196209076244737,Mona Soliman Sherif,1962-09-07,71 Corniche Road,F,01356068244,Arab Misr Insurance Group (AMIG)
2195409017329925,Somaya Ramy Mahmoud,1954-09-01,71 Abou El Feda Street,F,01382462833,MetLife Egypt
30110073195328,Nabil Taha Ramy,2001-10-07,76 El Zamalek Street,M,01370152250,Misr Insurance Company (MIC)
2199311247081898,Lofty Kariem Haitham,1993-11-24,70 El Batrawy Street,M,01374682223,Misr Insurance Company (MIC)
30405068703992,Taha Beshoy Sherif,2004-05-06,116 El Gomrok Street,M,01384442083,Arab Misr Insurance Group (AMIG)
30111071310232,Farouk Awad Hisham,2001-11-07,69 El Gomrok Road,M,01393878013,Arab Misr Insurance Group (AMIG)
30708296107804,Abdulaziz Yasser Walid,2007-08-29,42 El Asmaa Fahmy Street,M,01367539987,Allianz Egypt
2195503048361669,Yonis Awad Ahmed,1955-03-04,25 El Fawatem Street,M,01341542614,Misr Insurance Company (MIC)
32007253828413,Abudulhady Farouk Omar,2020-07-25,6 El Labban Gardens Street,M,01389561583,Suez Canal Insurance Company (SCIC)
2199402056451585,Reem Ali Mamdouh,1994-02-05,27 El Wahat Road,F,01371584786,Allianz Egypt
30101153923336,Perry Amir Sherif,2001-01-15,51 El Ahram Street,F,01374988863,Delta Insurance Company
30409134601367,Beshoy Yehia Kariem,2004-09-13,9 Gameat El Dewal El Arabia Street,M,01371924697,Arab Misr Insurance Group (AMIG)
31101139137831,Mona Salem Ramadan,2011-01-13,100 El Chalalat Street,F,01379417072,MetLife Egypt
30302252015070,Hafsa Ezzat Ismael,2003-02-25,1 El Nabi Daniel Road,F,01384715536,Delta Insurance Company
32102163016036,Ammar Abdulmoniem Awad,2021-02-16,102 El Kolya Street,M,01381135434,Arope Insurance Egypt
30801276439778,Sobhy Hany Mohamed,2008-01-27,61 Mohamed Ibrahim Street,M,01336006559,Egyptian Saudi Insurance House (ESIH)
32005289796904,Somaya Sameh Ahmed,2020-05-28,40 El Nahda Street,F,01345084044,AXA Egypt
2193304037824023,Salem Hisham Ramy,1933-04-03,3 El Guish Road,M,01328866097,Allianz Egypt
2198809014677824,Khedr Abdulaziz Walid,1988-09-01,62 Zahraa El Maadi Street,M,01354808396,Wethaq Takaful Insurance
2199011014799673,Loai Loai Rafat,1990-11-01,71 Abd El Hamid Said Street,M,01380981476,Allianz Egypt
31905068756257,Ismael Kariem Mahmoud,2019-05-06,91 El Ibrahimia Gardens Street,M,01385829264,MetLife Egypt
31601274234358,Rafat Zeyad Ali,2016-01-27,28 Giza Street,M,01388415003,Misr Insurance Company (MIC)
2197408172190331,Seif Boles Aser,1974-08-17,5 El Hegaz Street,M,01311727218,Misr Insurance Company (MIC)
2196701276478451,Mariem Kariem Ashraf,1967-01-27,5 El Horreya Gardens Avenue,F,01325566324,Wethaq Takaful Insurance
2198402108696303,Youssef Omar Osman,1984-02-10,97 El Nasr Street,M,01318511749,Misr Insurance Company (MIC)
32104294319900,Noureen Seif Zakaria,2021-04-29,6 El Khayal Street,F,01313978763,Wethaq Takaful Insurance
30709155488158,Ammar Ammar Fathy,2007-09-15,28 El Nasr Road,M,01362769422,Egyptian Saudi Insurance House (ESIH)
2197201226610459,Hala Seif Ramy,1972-01-22,74 Abdel Moneim Riad Square,F,01351876653,AXA Egypt
31904076997715,Menna Usama Mamdouh,2019-04-07,79 Al Nil Street,F,01370783311,Suez Canal Insurance Company (SCIC)
2193802021986980,Salma Osman Taha,1938-02-02,95 El Gamaa Street,F,01314383327,MetLife Egypt
30904043418906,Salem Sobhy Seif,2009-04-04,29 El Maamora Road,M,01337644421,Delta Insurance Company
31007016309102,Hisham Soliman Amir,2010-07-01,95 El Wafaa Wal Amal Street,M,01319016720,MetLife Egypt
30008021096497,Hashem Eyad Motaz,2000-08-02,116 Saad Zaghloul Street,M,01355449706,Allianz Egypt
2193103093920945,Hafsa Farouk Rafat,1931-03-09,36 El Ibrahimeya Gardens Avenue,F,01354810193,Egyptian Saudi Insurance House (ESIH)
31303168585007,Mariem Hany Zeyad,2013-03-16,21 Pyramids Road,F,01313042045,Arab Misr Insurance Group (AMIG)
31802206378827,Yassin Ramadan Nabil,2018-02-20,30 Corniche El Nil Street,M,01342870882,Delta Insurance Company
2199201046278777,Noureen Sameh Hisham,1992-01-04,106 El Ibrahimia Gardens Avenue,F,01313437161,Egyptian Saudi Insurance House (ESIH)
2196002229521457,Nabil Khedr Kamel,1960-02-22,31 El Maamora Gardens Street,M,01337497112,Egyptian Saudi Insurance House (ESIH)
32203211875038,Shahd Ibrahim Ibrahim,2022-03-21,38 El Raml Station Gardens Street,F,01320086144,AXA Egypt
30502231611835,Boles Ezzat Ahmed,2005-02-23,26 Zahraa El Maadi Street,M,01343289576,Arab Misr Insurance Group (AMIG)
2194905065236338,Ezzat Aser Youssef,1949-05-06,27 El Sudan Street,M,01363010302,Wethaq Takaful Insurance
32204064658038,Shereen Tamer Ezzat,2022-04-06,37 El Labban Street,F,01371413115,MetLife Egypt
30105277118659,Heba Haitham Zeyad,2001-05-27,33 El Wahat Road,F,01352810773,Arab Misr Insurance Group (AMIG)
2193309061895006,Yonis Abdulaziz Lofty,1933-09-06,35 El Thawra Street,M,01368283720,Misr Insurance Company (MIC)
2197002183580264,Shereen Nabil Soliman,1970-02-18,118 El Shatby Square,F,01388221937,Egyptian Saudi Insurance House (ESIH)
2198511213000534,Zeyad Eyad Omar,1985-11-21,79 El Alamein Gardens Road,M,01319386491,Arab Misr Insurance Group (AMIG)
30505023611455,Aya Mohamed Atyah,2005-05-02,39 El Wafaa Wal Amal Street,F,01343712300,Delta Insurance Company
2193802159644752,Shahd Zeyad Kamel,1938-02-15,88 El Haram Street,F,01393193519,AXA Egypt
2195602136866979,Hana Moamen Hany,1956-02-13,80 El Guish Road,F,01316785589,Arope Insurance Egypt
2199808208416525,Nabil Hisham Ahmed,1998-08-20,21 El Gomhoreya Street,M,01377822329,Egyptian Saudi Insurance House (ESIH)
2199510062133793,Abdulmoniem Kamel Khalid,1995-10-06,81 El Sudan Street,M,01311272721,Wethaq Takaful Insurance
31005161278715,Mariem Fares Yehia,2010-05-16,87 Abd El Khalek Tharwat Street,F,01332485057,Misr Insurance Company (MIC)
31706139200212,Mariem Sameh Nabil,2017-06-13,13 El Alamein Square,F,01319276415,Delta Insurance Company
2198803259281047,Nada Khalid Ibrahim,1988-03-25,48 El Nasr Street,F,01359837057,Arope Insurance Egypt
30411247632393,Fatma Zakaria Lofty,2004-11-24,75 El Sudan Street,F,01343499678,Egyptian Saudi Insurance House (ESIH)
2197704024288013,Hafsa Usama Yassin,1977-04-02,73 El Khalifa Street,F,01396751929,MetLife Egypt
30511211343014,Sara Ahmed Salem,2005-11-21,115 Almaza Street,F,01369294640,Arab Misr Insurance Group (AMIG)
2197311142596139,Lofty Farouk Loai,1973-11-14,13 Al Haram Street,M,01331148232,Arope Insurance Egypt
2195809133932170,Beshoy Ashraf Mohamed,1958-09-13,79 El Shalalat Gardens Street,M,01366100226,Arope Insurance Egypt
2199501304552500,Heba Fares Ezzat,1995-01-30,12 Abd El Khalek Tharwat Street,F,01362029180,Suez Canal Insurance Company (SCIC)
2195211163774110,Khalid Salem Moamen,1952-11-16,91 El Nahda Street,M,01372128806,Egyptian Saudi Insurance House (ESIH)
32103243767668,Hafsa Emad Kamel,2021-03-24,61 Abbas El Akkad Street,F,01343532903,Suez Canal Insurance Company (SCIC)
31410118110437,Farouk Ezzat Hashem,2014-10-11,38 Saray El Azbakeya Street,M,01367897832,Allianz Egypt
31910163199702,Yassin Ahmed Salem,2019-10-16,14 Qasr El Aini Street,M,01381701292,MetLife Egypt
32106013284413,Mariem Abdulaziz Yasser,2021-06-01,86 Corniche Road,F,01335440373,Allianz Egypt
2196404055779656,Rafat Hany Seif,1964-04-05,100 El Geish Road,M,01397013175,Allianz Egypt
31904251276561,Salma Rafat Yehia,2019-04-25,5 El Amir Kamal Street,F,01340880858,Arab Misr Insurance Group (AMIG)
30409192296345,Loai Kariem Eyad,2004-09-19,10 Adly Street,M,01346589746,Wethaq Takaful Insurance
31404168060081,Eman Khedr Atyah,2014-04-16,61 Naguib Mahfouz Street,F,01331586858,Arab Misr Insurance Group (AMIG)
32004138286104,Nada Ramez Eyad,2020-04-13,1 El Batal Ahmed Abdel Aziz Street,F,01397354630,Delta Insurance Company
2195802225523833,Hafsa Soliman Ismael,1958-02-22,5 El Horreya Avenue,F,01329067264,Misr Insurance Company (MIC)
2197603114147779,iNour Sobhy Ali,1976-03-11,65 Corniche Road,F,01366964683,Allianz Egypt
31901218957093,Sherif Omar Rafat,2019-01-21,58 El Maamora Avenue,M,01389718084,Suez Canal Insurance Company (SCIC)
2194409083383202,Yassin Yasser Abdulmoniem,1944-09-08,110 El Qanater Road,M,01378799913,Wethaq Takaful Insurance
32208248132897,HossnahMae Youssef Salem,2022-08-24,68 El Labban Road,F,01364741531,Delta Insurance Company
2196408143633770,Sobhy Amir Yassin,1964-08-14,111 El Alamein Road,M,01378480171,Suez Canal Insurance Company (SCIC)
2199306032204986,Mamdouh Haitham Eyad,1993-06-03,43 El Shalalat Gardens Road,M,01322747497,Allianz Egypt
2193603233785448,Shereen Rafat Ashraf,1936-03-23,37 El Galaa Street,F,01367204935,Misr Insurance Company (MIC)
2197611289695142,Hafsa Yonis Fathy,1976-11-28,107 Galaa Street,F,01384457099,Arope Insurance Egypt
30211049800898,Malak Taha Sameh,2002-11-04,107 Sakara Road,F,01339699224,Allianz Egypt
31708088445594,Youssef Emad Fathy,2017-08-08,75 Faisal Street,M,01312515147,Misr Insurance Company (MIC)
31110081456851,Awad Nabil Ramadan,2011-10-08,46 El Gomhoreya Street,M,01342665592,Arab Misr Insurance Group (AMIG)
2193808073596444,Fathy Osman Ahmed,1938-08-07,22 El Wahat Road,M,01375451661,AXA Egypt
2194503112516229,Moreen Ibrahim Kamel,1945-03-11,37 Ahmed Zaki Street,F,01360992860,Wethaq Takaful Insurance
30705054136762,Rafat Eyad Eyad,2007-05-05,52 El Ibrahimia Gardens Avenue,M,01352757134,AXA Egypt
2197310163167214,Hisham Motaz Fathy,1973-10-16,18 El Nahda Street,M,01385615386,Egyptian Saudi Insurance House (ESIH)
30401106239159,Amir Ramy Mohamed,2004-01-10,41 El Sudan Square,M,01310524547,Suez Canal Insurance Company (SCIC)
2199410091659607,Motaz Sameh Fathy,1994-10-09,37 El Raml Station Square,M,01382873400,Misr Insurance Company (MIC)
31403032944688,Abdulaziz Mamdouh Zakaria,2014-03-03,99 El Mesaha Square,M,01310389093,Arope Insurance Egypt
2195507165020927,Farouk Yassin Ahmed,1955-07-16,44 Galaa Street,M,01328608663,AXA Egypt
30407177506365,Moamen Youssef Yonis,2004-07-17,77 El Rasheed Street,M,01372809821,Misr Insurance Company (MIC)
32203145539626,HossnahMae Amir Sherif,2022-03-14,90 El Kolya Street,F,01377471328,Arope Insurance Egypt
31608242791153,Noureen Zeyad Yonis,2016-08-24,44 El Mawarid Street,F,01361620484,Wethaq Takaful Insurance
2193210099112069,Ezzat Nabil Yassin,1932-10-09,34 Nabi Daniel Street,M,01371554615,Suez Canal Insurance Company (SCIC)
2198408204893795,Mahmoud Sobhy Aser,1984-08-20,85 El Maamora Gardens Avenue,M,01360581529,Allianz Egypt
2193703307354519,Zakaria Ammar Hashem,1937-03-30,33 El Gish Road,M,01360146500,Misr Insurance Company (MIC)
2196407172025023,Noureen Hany Fares,1964-07-17,47 Pyramids Road,F,01317964595,Delta Insurance Company
32104062620306,Mariem Haitham Kamel,2021-04-06,16 El Mandara Gardens Avenue,F,01372941238,Misr Insurance Company (MIC)
2195611153296579,Moamen Ali Ibrahim,1956-11-15,39 El Alamein Avenue,M,01332067389,Arab Misr Insurance Group (AMIG)
31902156565715,Abdulmoniem Taha Mahmoud,2019-02-15,37 El Chalalat Road,M,01350212054,Delta Insurance Company
2194705218343403,Ali Walid Abudulhady,1947-05-21,45 Nahda Street,M,01343425992,Suez Canal Insurance Company (SCIC)
30804276475191,Heba Sameh Emad,2008-04-27,90 El Ibrahimia Road,F,01340318291,Misr Insurance Company (MIC)
30505256393146,Moreen Zeyad Ismael,2005-05-25,100 El Khaleeg Road,F,01356700526,Wethaq Takaful Insurance
32006071071410,Taha Yonis Atyah,2020-06-07,96 El Amir Kamal Street,M,01370335065,Egyptian Saudi Insurance House (ESIH)
31904088198728,Jomana Ashraf Mamdouh,2019-04-08,87 Sakr Koreish Street,F,01346445774,Allianz Egypt
31303119857783,Fatma Zeyad Ismael,2013-03-11,109 Sherif Street,F,01344957625,Delta Insurance Company
2196005219309216,Hanaa Youssef Moamen,1960-05-21,107 El Khalifa Street,F,01311524385,Misr Insurance Company (MIC)
2198402017329594,Menna Haitham Rafat,1984-02-01,111 El Horreya Gardens Road,F,01356719383,Suez Canal Insurance Company (SCIC)
2193907026201312,Eyad Taha Hashem,1939-07-02,92 Al Ahram Street,M,01391450519,AXA Egypt
31503224392808,Motaz Motaz Omar,2015-03-22,50 El Asmaa Fahmy Street,M,01310699692,Allianz Egypt
2199110135036762,Hisham Kamel Lofty,1991-10-13,11 El Othman Street,M,01356010418,Allianz Egypt
32009298954848,Hend Ramy Omar,2020-09-29,32 El Gueish Square,F,01360971668,Egyptian Saudi Insurance House (ESIH)
2199503015205166,Yonis Tamer Walid,1995-03-01,73 El Ahram Street,M,01312814143,MetLife Egypt
2194005248861955,Kamel Ramy Abdulmoniem,1940-05-24,29 Ahmed Zaki Street,M,01370793242,Egyptian Saudi Insurance House (ESIH)
31308191840505,Salma Mohamed Salem,2013-08-19,41 Mohammed Mahmoud Street,F,01311224828,Arab Misr Insurance Group (AMIG)
31408176196544,Fatma Omar Youssef,2014-08-17,97 El Maamora Gardens Avenue,F,01317261917,Allianz Egypt
2193608257372703,Hafsa Salem Hisham,1936-08-25,100 Mohammed Metwally El Shaarawy Street,F,01353375210,Arope Insurance Egypt
2194105139907590,Omar Abudulhady Yassin,1941-05-13,2 El Tonsi Street,M,01335090176,Misr Insurance Company (MIC)
2197604055887015,Hany Aser Zeyad,1976-04-05,85 El Obour City Street,M,01377536213,Wethaq Takaful Insurance
30309211125758,Boles Ramez Fares,2003-09-21,115 El Asmaa Fahmy Street,M,01313277056,Wethaq Takaful Insurance
2195102113879329,Shahd Mahmoud Hany,1951-02-11,5 Faisal Street,F,01315700544,MetLife Egypt
30204241377685,Loai Haitham Rafat,2002-04-24,110 El Soryan Street,M,01320229126,Arope Insurance Egypt
32004299208446,Rafat Sobhy Beshoy,2020-04-29,75 El Amir Kamal Street,M,01363526246,Wethaq Takaful Insurance
2198508087432354,Aya Sherif Yonis,1985-08-08,35 El Khayal Street,F,01359296005,Delta Insurance Company
30910103694916,Esraa Ahmed Osman,2009-10-10,65 Masr Helwan Agriculture Road,F,01370073927,Delta Insurance Company
2195801209720025,Yasser Ahmed Ezzat,1958-01-20,58 El Qanater Road,M,01330275461,Allianz Egypt
2195806073891280,Rawia Rafat Nabil,1958-06-07,76 Ziad Street,F,01395150256,Egyptian Saudi Insurance House (ESIH)
2195801292658980,Taha Awad Taha,1958-01-29,24 El Nasr Road,M,01386008072,Arab Misr Insurance Group (AMIG)
2193503304494756,Zeyad Kariem Soliman,1935-03-30,56 Salah Salem Street,M,01388809561,Wethaq Takaful Insurance
31805281669125,Rafat Eyad Ramy,2018-05-28,42 El Horreya Road,M,01380900629,Misr Insurance Company (MIC)
32107185072864,Ramez Abdulmoniem Hashem,2021-07-18,93 El Mesaha Square,M,01334522266,MetLife Egypt
31103131944127,Perry Aser Ramez,2011-03-13,53 El Nahda Street,F,01334255175,Allianz Egypt
30006112211196,Malak Omar Abdulmoniem,2000-06-11,69 Abou Bakr El Seddik Street,F,01321815667,Wethaq Takaful Insurance
31407014308276,Menna Haitham Yonis,2014-07-01,61 Nile Corniche,F,01397950874,Egyptian Saudi Insurance House (ESIH)
2196709022722628,Aser Ramy Mahmoud,1967-09-02,112 El Kolya Street,M,01399925011,AXA Egypt
2196807092586882,Perry Kamel Rafat,1968-07-09,75 Naguib Mahfouz Street,F,01367311278,Egyptian Saudi Insurance House (ESIH)
2196201083877436,Atyah Taha Emad,1962-01-08,69 26th of July Corridor,M,01374925851,Wethaq Takaful Insurance
2194808078012600,Hisham Soliman Yasser,1948-08-07,49 El Haram Street,M,01387664228,AXA Egypt
2195210291912758,Salma Ashraf Salem,1952-10-29,22 El Sudan Square,F,01333006880,Suez Canal Insurance Company (SCIC)
31510128994641,Yonis Beshoy Khedr,2015-10-12,111 El Maamora Road,M,01343213404,Arope Insurance Egypt
2194003285260736,Motaz Ramez Yehia,1940-03-28,102 El Dokki Street,M,01324573767,Allianz Egypt
2197404062384671,Jana Hisham Yassin,1974-04-06,96 Helwan Street,F,01331508253,Allianz Egypt
30404122531402,Abudulhady Youssef Fares,2004-04-12,39 El Marghany Street,M,01358431682,Egyptian Saudi Insurance House (ESIH)
32005094420909,Abdulmoniem Osman Taha,2020-05-09,26 El Giza Street,M,01367842926,Suez Canal Insurance Company (SCIC)
30807191137753,Shereen Aser Yassin,2008-07-19,103 Khalil El Khouly Street,F,01321243541,Egyptian Saudi Insurance House (ESIH)
2197006236363157,Mohamed Atyah Abdulmoniem,1970-06-23,45 El Labban Gardens Avenue,M,01314500771,Arab Misr Insurance Group (AMIG)
30602267508342,Fatma Ramy Ramy,2006-02-26,59 Abou El Feda Street,F,01356235267,Arope Insurance Egypt
32201075852282,Omar Osman Yassin,2022-01-07,71 El Mawarid Road,M,01345618863,MetLife Egypt
2193505221447401,Ramez Hisham Kamel,1935-05-22,14 El Haram Street,M,01328383420,Allianz Egypt
2196901048478918,Soliman Sherif Yassin,1969-01-04,5 Faisal Street,M,01321199090,Delta Insurance Company
32103218731765,Ibrahim Salem Kariem,2021-03-21,76 Zizinia El Mostakbal Street,M,01383720335,AXA Egypt
31703041464082,Hany Amir Soliman,2017-03-04,9 El Tahrir Street,M,01346330527,Arab Misr Insurance Group (AMIG)
31008302013768,Beshoy Abdulrahman Eyad,2010-08-30,12 El Nabi Daniel Square,M,01319015888,Egyptian Saudi Insurance House (ESIH)
2196511041002135,Sara Lofty Salem,1965-11-04,10 Zahraa El Maadi Street,F,01322960016,Suez Canal Insurance Company (SCIC)
2199504297388625,Hanaa Tamer Ali,1995-04-29,89 El Ibrahimia Gardens Street,F,01385002967,Delta Insurance Company
2196206118107933,Atyah Khalid Hisham,1962-06-11,112 Tahrir Square,M,01359486942,Arope Insurance Egypt
2193606246114441,Perry Loai Zakaria,1936-06-24,113 El Labban Gardens Road,F,01333669151,Suez Canal Insurance Company (SCIC)
31902089134987,Ammar Rafat Nabil,2019-02-08,51 Abdel Moneim Riad Square,M,01324846560,Wethaq Takaful Insurance
2196410252704290,Emad Emad Fares,1964-10-25,41 El Nasr Street,M,01398658260,Wethaq Takaful Insurance
30611095748606,Verina Omar Walid,2006-11-09,118 Sudan Street,F,01395792098,Wethaq Takaful Insurance
2196405258902098,Khedr Boles Eyad,1964-05-25,100 Adly Street,M,01385139828,Arope Insurance Egypt
2195304228449437,Zeyad Kamel Usama,1953-04-22,108 El Giza Street,M,01375396817,Misr Insurance Company (MIC)
2194106215432171,Mariem Omar Khedr,1941-06-21,90 El Batrawy Street,F,01366811318,Arope Insurance Egypt
30803216166636,Nada Sherif Amir,2008-03-21,81 Qasr El Aini Street,F,01335739657,Arope Insurance Egypt
2193907112401933,Perry Yehia Salem,1939-07-11,69 El Orman Road,F,01358678754,Arab Misr Insurance Group (AMIG)
32104242786193,Emad Ibrahim Motaz,2021-04-24,73 El Gueish Avenue,M,01374328416,Egyptian Saudi Insurance House (ESIH)
2196808225503956,Fatma Khedr Walid,1968-08-22,80 Masr Helwan Agriculture Road,F,01360339108,Allianz Egypt
30306291254098,Verina Boles Lofty,2003-06-29,74 El Ibrahimia Gardens Street,F,01351950490,Arab Misr Insurance Group (AMIG)
31601143266797,Somaya Osman Emad,2016-01-14,84 Zaki Street,F,01385033366,Arab Misr Insurance Group (AMIG)
31811218670889,Awad Moamen Zakaria,2018-11-21,73 Shehab Street,M,01333042071,AXA Egypt
2195411115732732,Hala Ramy Walid,1954-11-11,32 El Horreya Gardens Road,F,01323768587,Arab Misr Insurance Group (AMIG)
2199810183747124,Hanaa Soliman Ammar,1998-10-18,16 El Labban Street,F,01317491570,MetLife Egypt
2199611054431130,Khedr Salem Ezzat,1996-11-05,20 Makram Ebeid Street,M,01327407009,Arope Insurance Egypt
2193203111724987,Walid Ibrahim Khedr,1932-03-11,93 El Orman Road,M,01312853551,Arab Misr Insurance Group (AMIG)
30703308866930,Hala Taha Yehia,2007-03-30,6 El Labban Gardens Street,F,01338795068,Allianz Egypt
2196205062894374,Loai Ezzat Loai,1962-05-06,70 El Ahram Street,M,01330208255,MetLife Egypt
2198107088112804,Mamdouh Salem Loai,1981-07-08,42 Safar Al Hawali Street,M,01336982502,Arope Insurance Egypt
30009068794454,Aya Haitham Ahmed,2000-09-06,89 Salah Salem Street,F,01321078420,Arab Misr Insurance Group (AMIG)
2198403256174470,Ghadeer Rafat Eyad,1984-03-25,47 Masr Helwan Agriculture Road,F,01321729234,Delta Insurance Company
2196602066535029,Omar Mohamed Mahmoud,1966-02-06,79 El Wahat Road,M,01331833726,Arope Insurance Egypt
31807021538296,Amir Ismael Mohamed,2018-07-02,13 El Soliman Abaza Street,M,01348148626,Allianz Egypt
30703268291100,Somaya Sobhy Mohamed,2007-03-26,25 El Obour City Street,F,01340072116,Allianz Egypt
2193202069304566,Nada Sobhy Ashraf,1932-02-06,18 Nasr City Street,F,01384715141,Arab Misr Insurance Group (AMIG)
31403066116728,Khedr Loai Fares,2014-03-06,14 Palestine Street,M,01327966045,Egyptian Saudi Insurance House (ESIH)
2199702238676645,Eman Khalid Farouk,1997-02-23,113 Zaker Hussain Street,F,01377384261,Misr Insurance Company (MIC)
2193304246528601,Menna Ismael Usama,1933-04-24,24 Sudan Street,F,01365010450,Wethaq Takaful Insurance
32210236698548,Amir Yehia Kariem,2022-10-23,101 El Sudan Square,M,01381471178,Wethaq Takaful Insurance
2196309271083991,Eyad Abdulmoniem Amir,1963-09-27,7 El Labban Gardens Avenue,M,01377055699,Delta Insurance Company
2198610102056745,Ammar Rafat Abdulaziz,1986-10-10,92 Gameat El Dewal El Arabia Street,M,01335054339,Arope Insurance Egypt
2197909111624252,Osman Ramadan Ramadan,1979-09-11,3 El Wahat Road,M,01343426491,Allianz Egypt
30004262653391,Tamer Khalid Abdulrahman,2000-04-26,10 Zahraa El Maadi Street,M,01325115248,Egyptian Saudi Insurance House (ESIH)
2193608254896483,Menna Hany Hashem,1936-08-25,119 El Labban Gardens Road,F,01371732423,Delta Insurance Company
31110146225536,Heba Yasser Ali,2011-10-14,119 Nile Corniche,F,01348015643,Misr Insurance Company (MIC)
30004101408121,Rawia Omar Abdulaziz,2000-04-10,115 El Khayal Street,F,01357040046,AXA Egypt
31507244277985,Hanaa Salem Yassin,2015-07-24,30 El Marwa Street,F,01359651330,Allianz Egypt
31608098487461,Ghadeer Usama Seif,2016-08-09,26 Zayed Street,F,01311008825,MetLife Egypt
31404293225989,Mahmoud Khalid Mahmoud,2014-04-29,112 El Batal Ahmed Abdel Aziz Street,M,01393681395,Delta Insurance Company
2194909236529219,Somaya Yonis Khedr,1949-09-23,88 Sphinx Street,F,01356838646,Arab Misr Insurance Group (AMIG)
2195308206522768,HossnahMae Sherif Hashem,1953-08-20,35 El Sayed El Bakry Street,F,01350029413,Wethaq Takaful Insurance
31003248081545,Somaya Youssef Abdulaziz,2010-03-24,76 El Horreya Street,F,01382858945,AXA Egypt
2195804106402351,Fares Zeyad Salem,1958-04-10,16 El Raml Station Avenue,M,01317352962,Allianz Egypt
2199306051858841,Khalid Aser Hisham,1993-06-05,77 Abou El Feda Street,M,01352566000,Suez Canal Insurance Company (SCIC)
2196806243442381,Somaya Omar Yasser,1968-06-24,87 Naguib Mahfouz Street,F,01366113368,Allianz Egypt
30208155038713,Seif Ashraf Ahmed,2002-08-15,25 Sherif Street,M,01384261332,Egyptian Saudi Insurance House (ESIH)
32003073073969,Yasser Yassin Zakaria,2020-03-07,70 El Nasr Street,M,01385376298,Delta Insurance Company
2196404252481786,Hafsa Abdulaziz Ezzat,1964-04-25,46 Nahda Street,F,01382578975,Arope Insurance Egypt
2197410118126555,Aya Ramadan Walid,1974-10-11,25 El Khaleeg Road,F,01332377102,MetLife Egypt
31701248263829,Ibrahim Kariem Eyad,2017-01-24,28 Giza Street,M,01316819175,Wethaq Takaful Insurance
2197704029718307,Mona Mahmoud Haitham,1977-04-02,57 El Nabi Daniel Square,F,01346823827,Arab Misr Insurance Group (AMIG)
2194702046680230,Mohamed Soliman Fares,1947-02-04,103 El Khayal Street,M,01326787160,AXA Egypt
31905182975371,Sobhy Eyad Taha,2019-05-18,22 Abou Kir Street,M,01364057052,Delta Insurance Company
30703155879531,Hanaa Yasser Motaz,2007-03-15,60 Ahmed Kamel Street,F,01334582292,AXA Egypt
2199003247528975,Menna Kamel Eyad,1990-03-24,81 El Kornish Road,F,01328669549,AXA Egypt
31209084192354,Mariem Mohamed Emad,2012-09-08,74 Naguib El Rihani Street,F,01344300680,MetLife Egypt
30706156440817,Mariem Osman Atyah,2007-06-15,60 Wadi El Nile Street,F,01348214095,Allianz Egypt
2199508155729051,Sameh Boles Loai,1995-08-15,31 Qasr El Aini Street,M,01312193190,MetLife Egypt
2197201288704563,Sherif Haitham Hisham,1972-01-28,96 El Soryan Street,M,01373715621,Allianz Egypt
31008274457977,Hala Zakaria Salem,2010-08-27,66 El Nasr Street,F,01382939412,AXA Egypt
2193601061210797,Hanaa Yassin Sobhy,1936-01-06,74 Corniche Road,F,01357638129,Delta Insurance Company
2197903092580803,Yassin Amir Abdulmoniem,1979-03-09,119 Giza Street,M,01353521192,Egyptian Saudi Insurance House (ESIH)
